bar,equity
1020,9042.064124584576
1021,9042.064124584576
1022,9162.624979579037
1023,9162.624979579037
1024,9162.624979579037
1025,9162.624979579037
1026,9162.624979579037
1027,9162.624979579037
1028,9162.624979579037
1029,9162.624979579037
1030,9162.624979579037
1031,9162.624979579037
1032,9284.793312640091
1033,9284.793312640091
1034,9284.793312640091
1035,9284.793312640091
1036,9191.94537951369
1037,9100.025925718553
1038,9100.025925718553
1039,9100.025925718553
1040,9100.025925718553
1041,9221.359604728133
1042,9129.146008680853
1043,9037.854548594045
1044,8947.476003108104
1045,8947.476003108104
1046,8947.476003108104
1047,8858.001243077024
1048,8769.421230646254
1049,8769.421230646254
1050,8769.421230646254
1051,8681.727018339792
1052,8594.909748156395
1053,8594.909748156395
1054,8594.909748156395
1055,8508.960650674831
1056,8508.960650674831
1057,8508.960650674831
1058,8508.960650674831
1059,8508.960650674831
1060,8508.960650674831
1061,8508.960650674831
1062,8508.960650674831
1063,8508.960650674831
1064,8423.871044168083
1065,8423.871044168083
1066,8423.871044168083
1067,8423.871044168083
1068,8423.871044168083
1069,8339.632333726402
1070,8339.632333726402
1071,8339.632333726402
1072,8339.632333726402
1073,8339.632333726402
1074,8339.632333726402
1075,8450.827431509422
1076,8450.827431509422
1077,8450.827431509422
1078,8450.827431509422
1079,8450.827431509422
1080,8450.827431509422
1081,8450.827431509422
1082,8563.505130596215
1083,8563.505130596215
1084,8477.870079290253
1085,8393.09137849735
1086,8393.09137849735
1087,8393.09137849735
1088,8393.09137849735
1089,8393.09137849735
1090,8393.09137849735
1091,8393.09137849735
1092,8393.09137849735
1093,8393.09137849735
1094,8393.09137849735
1095,8393.09137849735
1096,8393.09137849735
1097,8393.09137849735
1098,8393.09137849735
1099,8393.09137849735
1100,8393.09137849735
1101,8393.09137849735
1102,8393.09137849735
1103,8393.09137849735
1104,8393.09137849735
1105,8393.09137849735
1106,8393.09137849735
1107,8393.09137849735
1108,8393.09137849735
1109,8393.09137849735
1110,8393.09137849735
1111,8504.999263543981
1112,8504.999263543981
1113,8504.999263543981
1114,8504.999263543981
1115,8504.999263543981
1116,8504.999263543981
1117,8504.999263543981
1118,8504.999263543981
1119,8504.999263543981
1120,8504.999263543981
1121,8504.999263543981
1122,8504.999263543981
1123,8504.999263543981
1124,8504.999263543981
1125,8504.999263543981
1126,8504.999263543981
1127,8504.999263543981
1128,8504.999263543981
1129,8504.999263543981
1130,8504.999263543981
1131,8504.999263543981
1132,8504.999263543981
1133,8504.999263543981
1134,8504.999263543981
1135,8504.999263543981
1136,8504.999263543981
1137,8504.999263543981
1138,8504.999263543981
1139,8504.999263543981
1140,8504.999263543981
1141,8504.999263543981
1142,8504.999263543981
1143,8419.94927090854
1144,8419.94927090854
1145,8419.94927090854
1146,8419.94927090854
1147,8419.94927090854
1148,8419.94927090854
1149,8419.94927090854
1150,8419.94927090854
1151,8419.94927090854
1152,8419.94927090854
1153,8419.94927090854
1154,8335.749778199455
1155,8335.749778199455
1156,8335.749778199455
1157,8335.749778199455
1158,8335.749778199455
1159,8335.749778199455
1160,8335.749778199455
1161,8335.749778199455
1162,8252.39228041746
1163,8252.39228041746
1164,8252.39228041746
1165,8252.39228041746
1166,8252.39228041746
1167,8252.39228041746
1168,8252.39228041746
1169,8252.39228041746
1170,8252.39228041746
1171,8252.39228041746
1172,8252.39228041746
1173,8252.39228041746
1174,8252.39228041746
1175,8252.39228041746
1176,8252.39228041746
1177,8252.39228041746
1178,8252.39228041746
1179,8252.39228041746
1180,8252.39228041746
1181,8252.39228041746
1182,8252.39228041746
1183,8252.39228041746
1184,8169.868357613285
1185,8169.868357613285
1186,8169.868357613285
1187,8169.868357613285
1188,8169.868357613285
1189,8169.868357613285
1190,8169.868357613285
1191,8169.868357613285
1192,8169.868357613285
1193,8169.868357613285
1194,8088.169674037153
1195,8088.169674037153
1196,8196.011936357647
1197,8196.011936357647
1198,8196.011936357647
1199,8196.011936357647
1200,8196.011936357647
1201,8196.011936357647
1202,8196.011936357647
1203,8196.011936357647
1204,8196.011936357647
1205,8114.051816994071
1206,8222.239174553992
1207,8222.239174553992
1208,8222.239174553992
1209,8222.239174553992
1210,8222.239174553992
1211,8140.016782808451
1212,8140.016782808451
1213,8140.016782808451
1214,8140.016782808451
1215,8140.016782808451
1216,8140.016782808451
1217,8140.016782808451
1218,8140.016782808451
